"web","id"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-casablanca-el-plantio_i625211","i625211"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencial-tarragona_i608219","i608219"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-ilerda_i608221","i608221"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centre-residencial-sophos-sant-joan-despi_i448355","i448355"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/hotel-residencia-ponderosa-real_i209682","i209682"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-iradier_i211509","i211509"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-gerunda_i213319","i213319"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-geriatrica-bon-viure_i209507","i209507"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/a-vital-centro_i213616","i213616"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-el-mirador-de-mataro_i210546","i210546"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-nuestra-senora-del-pilar_i209525","i209525"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-barakaldo_i213368","i213368"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-villa-de-ledesma_i210301","i210301"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-leon_i213442","i213442"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/la-edad-brillante-valmadrid_i211671","i211671"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-las-rozas_i209126","i209126"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-el-jardin_i864954","i864954"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-palacio-de-caldones_i864829","i864829"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-quel_i864832","i864832"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-colloto_i864775","i864775"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-valdemoro_i864782","i864782"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-noia_i864765","i864765"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-barcelona-guinardo_i864205","i864205"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/llar-d-avis-mira-sol_i856972","i856972"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-gerontologica-rio-mayor_i856487","i856487"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/san-martin-de-tous-bajo-aragon_i856488","i856488"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-quijorna_i854287","i854287"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-guadaira_i854172","i854172"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-los-gavilanes_i849436","i849436"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/s-h-r-residencial-vallirana_i848939","i848939"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-ave-maria_i847538","i847538"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/paradis-del-mar_i843467","i843467"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-virgen-de-la-capilla_i805374","i805374"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centro-de-dia-virgen-de-la-victoria_i804029","i804029"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-habitare-castilleja_i794769","i794769"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-bonavista_i792478","i792478"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-ancianos-castellar-villa-de-vallecas_i782521","i782521"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-cas-notari_i758751","i758751"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centro-residencia-alameda-de-osuna-sanitas_i747627","i747627"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencial-casa-de-campo-un-hogar-para-vivir_i693532","i693532"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-mevefares_i690008","i690008"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/elite-residencia_i690020","i690020"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-ancianos-valle-de-salazar_i664323","i664323"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-la-3-edad-luz-del-moncayo_i649922","i649922"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-lugo_i625773","i625773"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-madrid-sanchinarro_i625619","i625619"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-casablanca-grinon_i625213","i625213"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-casablanca-guadalajara_i625216","i625216"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-la-florida_i608220","i608220"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-alamillo_i608013","i608013"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-leon-2_i608023","i608023"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-cartagena_i608025","i608025"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-ntra-sra-de-la-soledad-y-del-carmen_i209418","i209418"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-casablanca-madrid_i208914","i208914"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centro-geriatrico-gure-etxea_i209444","i209444"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centro-residencial-virgen-de-la-victoria_i210532","i210532"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-anoia-casa-verdu_i209770","i209770"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/la-saleta-calicanto_i210048","i210048"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-san-roque_i209032","i209032"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-valladolid_i213399","i213399"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-la-casa-grande_i213683","i213683"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/centro-residencial-la-purisima-concepcion_i209632","i209632"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-villamayor_i213743","i213743"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-geriasa-madrid_i209398","i209398"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/clinica-geriatrica-imbea-morejon-s-a_i208891","i208891"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-luz-de-estella_i211710","i211710"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-decanos_i864830","i864830"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-ribadumia_i864769","i864769"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-carancos_i864773","i864773"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-quijorna_i864781","i864781"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-cangas_i864767","i864767"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/complejo-residencial-sanvital_i856908","i856908"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/domusvi-casta-langreo_i854301","i854301"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-jaime-dena-grupo-rey-ardid_i852028","i852028"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/cuidado-de-personas-en-el-area-hospitalaria_i849881","i849881"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-ancianos-el-olivar-cerca-de-madrid_i849802","i849802"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-sitges-park_i849319","i849319"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-argietxea_i794803","i794803"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-asisttel-aljarafe_i786058","i786058"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/jardins-de-valldoreix_i771340","i771340"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-la-luz_i745666","i745666"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/nueva-residencia-anos-dorados-ii_i743878","i743878"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-mayores-luz-del-moncayo_i738771","i738771"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-ourense_i730366","i730366"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-padre-santo_i717712","i717712"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-vigo_i647266","i647266"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-txindoki_i647149","i647149"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-andujar_i625778","i625778"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-benalmadena_i625779","i625779"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-la-rambla_i625190","i625190"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-fuente-de-la-pena_i622752","i622752"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-escorial_i622109","i622109"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-consell-de-cent_i608216","i608216"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-guadarrama_i608218","i608218"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-meco_i608016","i608016"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-bon-lloc_i211968","i211968"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/la-saleta-conarda_i213259","i213259"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-villanueva-de-la-canada_i213793","i213793"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-bonaire_i212263","i212263"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/llar-sant-jordi_i209716","i209716"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/anos-dorados-centro-para-mayores-i_i213302","i213302"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-madrid-aravaca_i212592","i212592"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-la-moraleja_i213898","i213898"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-de-ancianos-mirasol-s-l_i211873","i211873"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-henares_i213692","i213692"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-virgen-del-espino_i209602","i209602"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-provenca_i213955","i213955"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-luz-de-aras_i210383","i210383"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-punta-galea_i212973","i212973"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-valladolid_i213487","i213487"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/sanitas-residencial-residencia-almenara_i208892","i208892"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-la-ciudad_i864831","i864831"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-camarenilla_i864774","i864774"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-liencres_i864776","i864776"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-san-adrian_i864777","i864777"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-alcala-de-henares_i864778","i864778"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-magan_i864779","i864779"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/residencia-domusvi-barreiro_i864766","i864766"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-ciutat-diagonal_i864207","i864207"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/vivienda-comunitaria-para-mayores_i860658","i860658"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-madrid-carabanchel_i856235","i856235"
"https://www.infoelder.com/cuidados-de-rehabilitacion-geriatricos-y-paliativos_1/residencias-de-ancianos_1/orpea-santo-domingo_i856238","i856238"
